Corp Num,企業名,都道府県,市内,Homepage,ステータス,上場,電話番号,郵便番号,住所,従業員数,設立年月日,事業内容
2180001052624,株式会社ニューキャスト,愛知県,名古屋市中区,http://xmldo.jp,,未上場,052-339-5080,4600012,愛知県名古屋市中区千代田３丁目１番１１号,27,1987-02,ウェブアプリケーション開発事業、編集用ソフトウェア開発事業
1180001113930,株式会社Smallit,愛知県,名古屋市中区,http://www.smallit.co.jp,,未上場,052-930-5198,4600003,愛知県名古屋市中区錦２丁目２番２号名古屋丸紅ビル９Ｆ,67,2014-04-14,ウェブアプリケーション開発事業、SNSアプリ開発事業
3180001046245,エルネットワーク株式会社,愛知県,名古屋市天白区,http://www.eln.co.jp/el-network/index.htm,,未上場,052-809-2255,4680051,愛知県名古屋市天白区植田３丁目１６０３番地,,1997-08,顧客情報管理システム開発事業、在庫管理プログラム開発事業、撮影機器販売事業、データ管理システム構築事業、パソコン学習支援事業、出勤管理ソフトウェア開発事業、予約管理ソフトウェア開発事業、レジシステム開発事業
7240001010868,株式会社マイクロスター,愛知県,名古屋市中区,http://www.microstar.jp/homepage/index.html,,未上場,082-271-4415,4600002,愛知県名古屋市中区丸の内３丁目２３番２８号,3,1985-09,ウェブアプリケーション開発事業、医療システム開発事業、医療技術製品販売事業
7180001039773,株式会社ハイテックス,愛知県,名古屋市中区,https://www.haitex.hayatele.co.jp,,未上場,052-203-9777,4600013,愛知県名古屋市中区上前津１丁目４番５号,131,1990-03-01,在庫管理プログラム開発事業、オーダー管理システム開発事業、コンピュータ支援設計・製造ソフトウェア開発事業、製造工程管理システム開発事業
8180001056504,株式会社PAP,愛知県,名古屋市中区,http://www.passo-a-passo.co.jp,,未上場,052-957-6430,4600002,愛知県名古屋市中区丸の内３丁目１７番１３号,71,2006-01,ネットワークインフラ設置事業、自動車部品研究開発事業
4180301026350,株式会社デイアイシステム,愛知県,刈谷市,http://d.di.wjg.jp,,未上場,0566-21-1127,4480807,愛知県刈谷市東刈谷町２丁目１７番地２８,5,2013-12,プラントエンジニアリング事業、投資アドバイザリー事業、試験機器販売卸事業
2180002012362,有限会社ピーシーエス,愛知県,名古屋市北区,http://www.pcsnet.co.jp,,未上場,052-902-6663,4620007,愛知県名古屋市北区如意３丁目４９番地の２,7,1983-05,ソフトウェア流通事業、LAN設置工事事業、オフィス機器卸売事業、建設コスト計算システム開発事業
3180002079681,有限会社エンター,愛知県,一宮市,http://www.ent-1st.co.jp/index.htm,,未上場,0586-85-7785,4940011,愛知県一宮市西萩原字妙楽寺前３２番地１,1,2004-02,営業活動支援システム開発事業、ドキュメント管理システム開発事業
4180001070657,ユニテクノロジー株式会社,愛知県,名古屋市中川区,http://www.unitechnology.biz/index.html,,未上場,052-678-8002,4540011,愛知県名古屋市中川区山王２丁目６番,3,2009-04,医療システム開発事業、製造工程管理システム開発事業、自動車産業向けソフトウェア開発事業、製造システム開発事業
1180301014028,株式会社サンバレー,愛知県,刈谷市,http://www.sunvalley-e.co.jp,,未上場,0566-25-2211,4480844,愛知県刈谷市広小路４丁目１５番地,108,1990-10,ギフト販売事業、文具販売事業、オフィス用品販売事業、グループ旅行手配事業、事務用品・文具卸売事業、災害時用品販売事業、安全帽販売事業、防災グッズ卸売事業
2180001082233,エーデイ電子株式会社,愛知県,一宮市,,,未上場,0586-45-1426,4910916,愛知県一宮市観音寺１丁目１８番１８号,1,1982-11,組み込みシステム開発事業、電子回路開発事業、プリント基板回路設計事業
2180001120315,APTJ株式会社,愛知県,東郷町,http://www.aptj.co.jp,廃業や倒産している企業（合併による解散なども含む）です。,未上場,052-564-5535,4700152,愛知県愛知郡東郷町北山台３丁目１番地３０,0,2015-09,技術者派遣事業、自動車産業向けソフトウェア開発事業
4190001016031,株式会社ファクター,三重県,四日市市,http://www.factor.co.jp/index.html,,未上場,059-352-1461,5100821,三重県四日市市久保田１丁目１番２１号,8,1987-11,ソフトウェア流通事業、製造工程管理システム開発事業
6190003002127,セブンコントロール合同会社,三重県,鈴鹿市,http://www.svctl.com,,未上場,059-367-7185,5100257,三重県鈴鹿市東磯山３丁目３番２５号,4,,配電設備工事事業、電気設備メンテナンス事業、電気工事設計事業、制御システムエンジニアリング事業、ビジネス向けソフトウェア開発事業
6190001003143,株式会社医用工学研究所,三重県,津市,https://www.meiz.co.jp,,未上場,059-221-5311,5140004,三重県津市栄町３丁目１４１番地１,62,2004-12-14,システムインテグレーション事業、医療施設用システム開発事業、医療施設用システム販売事業
5190001019074,株式会社インプレストラベル,三重県,松阪市,http://www.imp-travel.com,,未上場,059-825-5677,5150824,三重県松阪市平成町３２番地８,0,1999-01,旅行情報ウェブサイト運営事業
5160001009160,株式会社ムーヴテック,滋賀県,彦根市,http://www.move-tech.com,,未上場,0749-27-4411,5220201,滋賀県彦根市高宮町１２２８番地５,19,1994-11,制御システム製造事業、制御システムエンジニアリング事業、コントロール機器製造事業、組み込みシステム開発事業、制御盤販売卸売事業、制御器具販売事業、制御システム流通販売事業
5130001027405,株式会社AIVICK,京都府,京都市南区,https://www.aivick.co.jp,,未上場,075-634-9123,6010000,京都府京都市南区八条通大宮西入ル八条町４１６,42,2005-04-20,ウェブアプリケーション開発事業、お弁当事業、弁当宅配サービス事業、情報管理ソフトウェア販売事業、基幹システム運用支援事業
7130001027452,株式会社ゼロ・サム,京都府,京都市下京区,http://www.zero-sum.co.jp,,未上場,075-342-3881,6008106,京都府京都市下京区五条通烏丸西入醍醐町２８４ＹＭＣ烏丸五条ビル７Ｆ,20,2004-06-24,通信ネットワーク開発事業
7130001036651,株式会社ディー・アイ・エフ,京都府,精華町,http://www.n-pado.co.jp/corp.html,,未上場,0774-94-5812,6190245,京都府相楽郡精華町大字下狛小字鐘付田２８番地,3,1998-12,フリーペーパー製作業、インターネットポータルサイト運営事業、地域情報誌の編集・発行事業、地方創生事業、地域ポータルサイト運営事業
8130001006711,株式会社ソフトディバイス,京都府,京都市北区,http://www.softdevice.co.jp/jp,,未上場,075-705-2119,6038053,京都府京都市北区上賀茂岩ケ垣内町４１番地ビーロックキタヤマ,28,1992-09,工業製品設計事業
1130001019034,株式会社ムツミ堂エー・ブイ・エス,京都府,京都市左京区,,廃業や倒産している企業（合併による解散なども含む）です。,未上場,075-707-2211,6060026,京都府京都市左京区岩倉長谷町１５７８番地１１,0,1965-04,学校や教育機関向けのシステム開発事業、監視カメラシステム製造事業
2130002008638,有限会社教振企画,京都府,京都市中京区,http://ksk-book.com/index.html,,未上場,075-822-2177,6048424,京都府京都市中京区西ノ京樋ノ口町１０番地,2,1979,DVD制作サービス事業、映像ソフト販売事業
1130001034850,株式会社サウンド・コンプレックス,京都府,京都市中京区,,,未上場,075-778-5011,6048006,京都府京都市中京区河原町通二条下る２丁目下丸屋町４０３番地,0,2008-09,音楽制作事業、モバイルアプリケーション開発事業、検索エンジン開発事業
4130001000701,株式会社恒河沙,京都府,京都市上京区,,,未上場,,6028168,京都府京都市上京区千本通出水上る弁天町３１３番地２,,,オフィス機器卸売事業
5130001023354,京都トラスト株式会社,京都府,京都市中京区,http://www.kyoto-trust.jp,廃業や倒産している企業（合併による解散なども含む）です。,未上場,075-721-8100,6040872,京都府京都市中京区東洞院通夷川上る三本木５丁目４９３番地,0,1996-10,組み込みシステム開発事業、監視カメラシステム製造事業、デジタル看板運営事業、出入り管理システム開発事業
5140001023717,株式会社ジェイテックコーポレーション,大阪府,茨木市,https://www.j-tec.co.jp/,,プライム（内国株式）,072-643-2292,5670086,大阪府茨木市彩都やまぶき２丁目５番３８号,61,1993-12-21,工場自動化機器製造事業、FAシステム設計事業、工場向け自動化機器卸売事業、化学・物理実験器具卸売事業、化学・物理実験器具製造事業
6120001055752,株式会社システムアンサー,大阪府,大阪市中央区,http://www.s-answer.co.jp/index.html,,未上場,,5410041,大阪府大阪市中央区北浜２丁目２番２２号,55,1981-04-01,販売管理ソフトウェア開発事業、会計ソフトウェア開発事業
8120001086705,日新ネットワークス株式会社,大阪府,大阪市淀川区,https://www.nisshin-networks.co.jp/,,未上場,06-6889-1777,5320012,大阪府大阪市淀川区木川東３丁目２番１２号,73,1948-11-01,制御システムエンジニアリング事業、防犯・セキュリティ装置販売事業、通信ネットワーク開発事業、制御システム流通販売事業、防災システム設計・開発事業、通信システムの販売・提供事業
9120901001019,ジャスト株式会社,大阪府,高槻市,http://www.justcorp.co.jp,,未上場,072-662-3031,5691123,大阪府高槻市芥川町２丁目８番１１号,4,1993-12,医療施設用システム開発事業、医療システム開発事業、福祉分野向けのシステム開発事業
8120101046204,株式会社西阪屋,大阪府,阪南市,http://www.nisisakaya.co.jp,,未上場,072-471-8505,5990212,大阪府阪南市自然田７３３番地の１９,1,2009-04,ウェブアプリケーション開発事業、システムインテグレーション事業、ソフトウェア流通事業、データ管理システム構築事業、ビジネス向けソフトウェア開発事業、工具・建築資材販売事業
2120001123744,株式会社シージェイシステム,大阪府,大阪市北区,http://www.cjsys.co.jp/index.html,,未上場,06-6131-2131,5300047,大阪府大阪市北区西天満５丁目１６番３号西天満ファイブビル１０階,13,2007-05,ネットワークインフラ設置事業、ウェブアプリケーション開発事業、システムマネジメント事業、サーバー管理・運用事業、システムアドバイザリー事業、技術者派遣事業、医療システム開発事業、情報システム運用管理事業、医療技術製品販売事業
4120001113751,株式会社コンファクトリー,大阪府,大阪市中央区,https://www.konfactory.jp,,未上場,06-6765-0668,5420062,大阪府大阪市中央区上本町西１丁目１番５号聖恵ビル７Ｆ,4,2006-03,ネットショップ構築事業、顧客情報管理システム開発事業、予約管理ソフトウェア開発事業
7120001100185,株式会社マース,大阪府,大阪市中央区,http://www.mars-japan.com,,未上場,06-6253-1001,5420082,大阪府大阪市中央区島之内１丁目４番３２号,8,2001-11,検索エンジン最適化対策事業、販売管理ソフトウェア開発事業、インターネットポータルサイト運営事業、検索エンジン開発事業
6120901005187,アステム株式会社,大阪府,吹田市,http://www.astem.com,,未上場,06-4860-3650,5640028,大阪府吹田市昭和町７－１４－３０２,6,1981-01,販売管理ソフトウェア開発事業、製造工程管理システム開発事業、製造システム開発事業
3120001165901,ヒントシステムズ株式会社,大阪府,大阪市西区,https://www.hintsystems.net,,未上場,06-6599-8701,5500014,大阪府大阪市西区北堀江１丁目５番８号,4,2011-09,ネットワークアプリケーション開発事業
4120002003654,有限会社大毎観光,大阪府,大阪市阿倍野区,http://www.daimai.co.jp,,未上場,06-6621-0091,5450011,大阪府大阪市阿倍野区昭和町５丁目５番２８号,3,1993-09,チャーターバス運行事業、観光客向けタクシー運行事業、バスチャーター事業
1120001069641,株式会社ファジーソフトウェア,大阪府,大阪市北区,http://www.fuzzysoft.co.jp,,未上場,06-6316-0681,5300047,大阪府大阪市北区西天満４丁目６－３,5,1990-07,人事管理ソフトウェア開発事業、レジシステム開発事業
1120001067265,株式会社ティ・エス・エス,大阪府,千早赤阪村,http://www.tss-21.co.jp,,未上場,0721-21-6120,5850041,大阪府南河内郡千早赤阪村大字水分５０番地の４,1,,オフィス機器販売事業、コンピュータ販売事業、情報入力アウトソーシング事業、検索エンジン開発事業、ドキュメント管理システム開発事業、オフィス機器貸し出し事業、コンピューターレンタル・リース事業
3120001126779,株式会社ICT,大阪府,大阪市中央区,https://ictpcs.net,,未上場,06-7777-8554,5410045,大阪府大阪市中央区道修町２丁目１番１０号,18,2007-10,物流システムの開発事業、営業活動支援システム開発事業
7120001108889,株式会社ルナネクサス,大阪府,大阪市淀川区,http://www.luna-nexus.com,,未上場,06-6395-7718,5320004,大阪府大阪市淀川区西宮原１丁目８番２９号テラサキ第２ビル,24,2004-05-05,半導体製品製造事業、電子回路基板製造事業
7120001136709,株式会社クリーブウェア,大阪府,大阪市北区,http://www.cleaveware.com,,未上場,06-6940-6706,5310072,大阪府大阪市北区豊崎３丁目２０番１２号,103,2008-01-25,ネットワークインフラ設置事業、ウェブアプリケーション開発事業、ネットショップ構築事業、物流システムの開発事業、データベース開発事業
3120001107861,株式会社グローバルゲート,大阪府,大阪市中央区,https://www.globalgate.co.jp/index.html,,未上場,06-6121-7581,5410057,大阪府大阪市中央区北久宝寺町４丁目３番５号本町サミットビル７階,36,2004-6-1,ソフトウェア流通事業、Webサイト管理代行事業、ハードウェア製品開発事業
9120101032038,株式会社クローズ・ピン,大阪府,羽曳野市,http://www.clothes-pin.co.jp/index.html,,未上場,072-957-1911,5830864,大阪府羽曳野市羽曳が丘７丁目１４番２号,18,,文具販売事業、カレンダー販売業、貼り付け用のラベル製品の販売事業、カードの流通事業、ブライダル雑貨販売事業
7120001169394,株式会社フィールトラスト,大阪府,堺市堺区,http://fieltrust.jp,,未上場,06-6538-2311,5900959,大阪府堺市堺区大町西３丁３番１５号,11,2009-01,クラウドコンピューティングサービス事業、クラウドアプリケーション開発事業、再生パソコン販売事業
9120001105406,株式会社コネクテッド,大阪府,大阪市淀川区,http://www.connected.co.jp,,未上場,06-6392-5700,5320003,大阪府大阪市淀川区宮原１丁目１番１号,12,2003-09,ソフトウェア流通事業、検索エンジン開発事業、ドキュメント管理システム開発事業
7120001059100,株式会社ランドコンピュータ,大阪府,大阪市淀川区,https://www.landcomp.co.jp,,未上場,06-6304-8721,5320011,大阪府大阪市淀川区西中島７丁目４番１７号,28,1979-07,学校や教育機関向けのシステム開発事業
9120001162967,株式会社ウィルフォース,大阪府,大阪市中央区,http://will-force.com,廃業や倒産している企業（合併による解散なども含む）です。,未上場,06-6245-4700,5410054,大阪府大阪市中央区南本町４丁目５番７号東亜ビル８０５Ｂ号室,0,2011-04,検索エンジン最適化対策事業
8120002067398,有限会社ネットファースト,大阪府,大阪市北区,https://netfirst.jp,廃業や倒産している企業（合併による解散なども含む）です。,未上場,06-6360-4991,5300053,大阪府大阪市北区末広町１番１４号,0,2005-12,ウェブアプリケーション開発事業
9120001039059,株式会社テクノグループ,大阪府,大阪市天王寺区,http://www.techno-group.co.jp/index.html,,未上場,06-6779-6234,5430076,大阪府大阪市天王寺区下寺町１丁目３番４５号,1,,医療システム開発事業
7120001111579,株式会社RE,大阪府,大阪市中央区,http://www.r-e.co.jp,,未上場,06-6944-1627,5400012,大阪府大阪市中央区谷町１丁目７番３号,6,2005-07-07,ネットワークインフラ設置事業、制御システムエンジニアリング事業、レジシステム開発事業、セキュリティソフトウェア開発事業
7120901016233,株式会社ループス,大阪府,茨木市,http://www.roops.co.jp,,未上場,072-646-6766,5670032,大阪府茨木市西駅前町４番４０３号,0,2002-08,制御システムエンジニアリング事業、データベース開発事業、医療システム開発事業、セキュリティシステムソフトウェア開発事業
3120001103191,株式会社メディアフュージョン,大阪府,大阪市北区,http://www.mediafusion.co.jp,,未上場,06-6341-8250,5300004,大阪府大阪市北区堂島浜１丁目１番８号,12,1995-08-10,データベース開発事業
1122001004339,BIG DAISHOWA株式会社,大阪府,東大阪市,http://big-daishowa.co.jp/company_info_page/big_daishowa_office.php,,未上場,072-982-2312,5798013,大阪府東大阪市西石切町３丁目６番２０号,628,1967-10-01,計測器販売卸売事業、測定器製造事業、製造工程管理システム開発事業、切削加工ツール製造事業、工作機械用切削工具販売事業
1120101000373,株式会社インタープロ,大阪府,堺市北区,https://inter-pro99.jimdo.com,,未上場,072-280-1115,5918036,大阪府堺市北区百舌鳥本町３丁１番地２,,1982-08,ウェブアプリケーション開発事業、データマネジメント事業
8122001020528,ユニシステム株式会社,大阪府,八尾市,http://hanbai.unisystem.mobi,,未上場,072-996-3242,5810847,大阪府八尾市東山本町１丁目１２番３号,2,,販売管理ソフトウェア開発事業、データベース開発事業
7120001023337,株式会社コメルス,大阪府,大阪市淀川区,http://www.commerce.co.jp/index.html,廃業や倒産している企業（合併による解散なども含む）です。,未上場,06-6732-9164,5320011,大阪府大阪市淀川区西中島５丁目７－１７－４０３,0,1987-03,ネットショップ構築事業、販売管理ソフトウェア開発事業、Webサイト管理代行事業、ハードウェア製品開発事業、製造工程管理システム開発事業、オンラインショップ運営システム事業
5120001145125,株式会社AUCK’S COFFEE,大阪府,大阪市中央区,http://www.e-netlabo.info,,未上場,06-6209-7231,5410051,大阪府大阪市中央区備後町２丁目４番６号,0,2010-07,システムインテグレーション事業、ソフトウェア流通事業
3120001199387,株式会社グラビティ,大阪府,吹田市,,,未上場,06-6195-7773,5640043,大阪府吹田市南吹田５丁目３０番２６号,4,2016-07-07,鞄・バッグ販売業、靴小売事業、ビジネススーツ販売事業
3120001050797,株式会社モトシステム,大阪府,大阪市西淀川区,http://www.moto-sys.co.jp/index.html,,未上場,06-6477-8941,5550021,大阪府大阪市西淀川区歌島１丁目１４番１２号,13,1985-02,ネットワークアプリケーション開発事業、電力供給装置製造事業
3011001066968,株式会社サイバーシーズジャパン,大阪府,大阪市北区,http://www.cyberseas.co.jp,廃業や倒産している企業（合併による解散なども含む）です。,未上場,06-6351-6741,5300037,大阪府大阪市北区松ケ枝町６番１１号シーズビル,0,1997-01,ウェブアプリケーション開発事業
1122001026424,株式会社テックエデュケイションカンパニー,大阪府,大阪市中央区,http://www.kennet.co.jp,,未上場,06-7505-7510,5420076,大阪府大阪市中央区難波５丁目１－６０なんばスカイオ２７ＦＷｅｗｏｒｋ内,82,2013-03-01,ウェブアプリケーション開発事業、在庫管理プログラム開発事業、貯水槽クリーニング事業
5120001102209,株式会社ミンクス,大阪府,大阪市中央区,,,未上場,06-6231-6390,5410046,大阪府大阪市中央区平野町２丁目５番１４－６０３号,7,2002-08,ソフトウェア流通事業、物流システムの開発事業
2130001049245,株式会社Campus,大阪府,池田市,http://campus-inc.org,,未上場,,5630041,大阪府池田市満寿美町７番１４号,0,2012-05,データ管理システム構築事業、クラウドコンピューティングサービス事業、インターネットポータルサイト運営事業、インターネットメディア運営事業
4140001028469,株式会社イージャ・ネット,兵庫県,神戸市中央区,http://www.easiernet.co.jp,,未上場,078-331-6557,6500023,兵庫県神戸市中央区栄町通２丁目８－２福栄ビル３Ｆ東,0,2007-11,アクセサリー販売事業、検索エンジン最適化対策事業、鞄・バッグ販売業、インテリア小物販売事業、雑貨輸入事業、製造工程管理システム開発事業
4140001016481,株式会社デジコム,兵庫県,神戸市長田区,http://www.ddcom.co.jp,,未上場,078-672-8800,6530024,兵庫県神戸市長田区浜添通２丁目１番５号,,1990-02,医療施設用システム開発事業、医療施設用システム販売事業
9140001006040,アルファテクノロジー株式会社,兵庫県,神戸市中央区,http://www.alpha-tec.co.jp/index.html,,未上場,078-360-1115,6500044,兵庫県神戸市中央区東川崎町１丁目７番４号ハーバーランドダイヤニッセイビル１５階,47,1995-05-14,販売管理ソフトウェア開発事業、制御システムエンジニアリング事業、製造工程管理システム開発事業
4140001011739,株式会社リンク,兵庫県,神戸市中央区,http://www.link-si.co.jp/index.html,,未上場,078-331-0720,6500023,兵庫県神戸市中央区栄町通１丁目２番７号大同生命神戸ビル２階,82,1992-03,システムアドバイザリー事業
1140001108273,Bee株式会社,兵庫県,神戸市中央区,http://beekobe.jp,,未上場,078-271-1140,6510097,兵庫県神戸市中央区布引町２丁目１番７号ソーラービル５Ｆ,3,2017-11-20,ネットワークインフラ設置事業、顧客情報管理システム開発事業、制御システムエンジニアリング事業、在庫管理プログラム開発事業、会計ソフトウェア開発事業、営業活動支援システム開発事業、出勤管理ソフトウェア開発事業、情報管理ソフトウェア開発事業
3140001108759,株式会社アイピア,兵庫県,神戸市中央区,https://aippearnet.com,,未上場,078-335-8975,6500031,兵庫県神戸市中央区東町１２３番地１貿易ビル５０３,9,2018-01-10,ウェブアプリケーション開発事業、検索エンジン最適化対策事業、顧客情報管理システム開発事業、在庫管理プログラム開発事業、ウェブサイトのコンサルティング事業、システムアドバイザリー事業、経営管理システム開発・提供事業、インターネットメディア運営事業、人工知能技術開発事業
4140001018998,株式会社テクサス,兵庫県,神戸市東灘区,http://www.tecsuce.net,,未上場,078-856-2988,6580048,兵庫県神戸市東灘区御影郡家２丁目１５番１３号,2,1994-05,GISソフトウェア開発事業
9140001062091,株式会社ヤマデン,兵庫県,姫路市,http://www.kk-yamaden.co.jp/greeting.html,,未上場,079-293-0931,6700064,兵庫県姫路市東夢前台１丁目３番地の３０,14,1980-12,太陽光発電システム施工事業、変電設備施工事業、電力送配線設備工事事業、プラントエンジニアリング事業、自動制御システム開発事業
3140002068655,アーカスコンピュータ有限会社,兵庫県,宝塚市,http://www.arcuscomputer.co.jp,,未上場,,6650876,兵庫県宝塚市中山台２丁目２０番１５号,,2005-12,編集用ソフトウェア開発事業
7010501021826,株式会社マインドシステム,兵庫県,神戸市須磨区,http://www.mind-system.net,,未上場,050-3550-2111,6540151,兵庫県神戸市須磨区北落合３丁目１番３７１－１０１,,1992-10,ビジネス向けソフトウェア開発事業、編集用ソフトウェア開発事業
3140001021499,株式会社オフショア,兵庫県,神戸市中央区,http://kobeoffshore.com/index.html,廃業や倒産している企業（合併による解散なども含む）です。,未上場,078-241-1155,6510096,兵庫県神戸市中央区雲井通４丁目２番２号マークラー神戸ビル４Ｆ,30,2001-05-01,マーケティングコンサルティング事業、システムインテグレーション事業、医療施設用システム開発事業、医療施設用システム販売事業、コミュニティウェブサイト運営事業
7140002046723,有限会社ティーアンドエムズ,兵庫県,豊岡市,http://www.kinosakisweets.com,,未上場,0796-24-3099,6680012,兵庫県豊岡市下陰１８番地の４,15,2004-06,カフェ経営事業、パティスリー事業、アイスクリーム・シャーベット等の冷たい菓子販売事業、アイスクリーム・シャーベットなどの冷凍デザート製造事業、カステラ流通販売事業、カステラ生産事業、ケーキ販売事業
5140001075766,株式会社西脇計算センター,兵庫県,西脇市,http://nkc.ne.jp,,未上場,0795-22-2466,6770015,兵庫県西脇市西脇３３１番地,3,1964-09,コンピュータ販売事業、給与処理アウトソーシング事業、プリンター販売事業
8140001019142,株式会社ディーシーエヌ,兵庫県,神戸市中央区,http://www.dcn.co.jp/index.asp,,未上場,078-222-7710,6510085,兵庫県神戸市中央区八幡通３丁目２番５号ＩＮ東洋ビル５Ｆ,,1997-12,通信ネットワーク開発事業、セキュリティシステムソフトウェア開発事業、セキュリティソフトウェアの販売事業、通信システムの販売・提供事業
9140002048833,有限会社ジェイソフト,兵庫県,姫路市,,,未上場,,6700852,兵庫県姫路市国府寺町１８番地,4,1994-10,ハードウェア製品開発事業
1140002065720,有限会社フィットナビ,兵庫県,川西市,,,未上場,072-792-4087,6660137,兵庫県川西市湯山台１丁目１７番地の２,1,,ハードウェア製品開発事業
9150001006873,アスコム株式会社,奈良県,斑鳩町,http://jp-as.com,,未上場,0745-75-0481,6360123,奈良県生駒郡斑鳩町興留６丁目１８番１６号,1,1997-08,ネットワークインフラ設置事業、システムインテグレーション事業、ネットワークアプリケーション開発事業、学校や教育機関向けのシステム開発事業
7150001004400,アイ・ピー・ファイン株式会社,奈良県,奈良市,http://www.ipfine.com,,未上場,0742-36-7791,6308115,奈良県奈良市大宮町６丁目３番４号,22,2003-02,研修セミナー事業、インターネットポータルサイト運営事業、検索エンジン開発事業、知的財産保護・活用事業、特許調査サービス
1270001000005,株式会社愛進堂,鳥取県,鳥取市,https://aishindo.co.jp,,未上場,0857-26-2441,6800912,鳥取県鳥取市商栄町２２１番地１,48,1954-10,オフィス機器販売事業、事務家具販売事業、照明設備販売事業、プリンター販売事業
4270002011072,有限会社トータルテクノサービスウィズ,鳥取県,倉吉市,,,未上場,0858-24-5551,6820024,鳥取県倉吉市伊木４０６番地１,2,,コンピュータ支援設計事業、制御システムエンジニアリング事業、電子機器製造事業
9280002002363,有限会社森山園,島根県,松江市,http://www.moriyamaen.co.jp,,未上場,0852-26-5747,6900001,島根県松江市東朝日町２６７番地４,16,1967-04,日本茶販売事業、コーヒー小売業、和茶販売事業、紅茶販売業、茶道具の流通販売事業、抹茶製品の販売事業
9260002020755,有限会社フォアサイトシステム,岡山県,倉敷市,http://www.foresight-system.co.jp,,未上場,,7128031,岡山県倉敷市福田町浦田６５９番地の２,5,1993-07,販売管理ソフトウェア開発事業、顧客情報管理システム開発事業、在庫管理プログラム開発事業、医療施設用システム開発事業、販売管理ソフトウェア販売事業
1260003001943,システムエンジニア合同会社,岡山県,美作市,https://sellc.jp,,未上場,0868-75-3761,7070062,岡山県美作市湯郷６０４番地７,9,2016-02-29,ウェブアプリケーション開発事業、ネットショップ構築事業、インターネットポータルサイト運営事業、地域ポータルサイト運営事業
8260001000957,株式会社オービス,岡山県,岡山市北区,http://www.obis.co.jp,,未上場,086-292-6123,7010165,岡山県岡山市北区大内田６７５番地,42,1988-06,ネットワークインフラ設置事業、ウェブアプリケーション開発事業、システムマネジメント事業、予約管理ソフトウェア開発事業、公共部門向けシステム開発事業
4260001026403,株式会社Xist,岡山県,総社市,http://xist.co.jp,,未上場,086-259-5956,7191125,岡山県総社市井手１１２３番地５,6,2013-10,個別指導塾運営事業、コンピュータプログラム学習支援事業、教育支援事業
1260002022593,有限会社アクシス,岡山県,倉敷市,https://www.axis2002.jp/index.html,,未上場,086-425-7017,7100826,岡山県倉敷市老松町４丁目８番２０号,14,2002-04-12,ソフトウェア流通事業、販売管理ソフトウェア開発事業、制御システムエンジニアリング事業、会計ソフトウェア開発事業、医療施設用システム開発事業、予約管理ソフトウェア開発事業、オーダー管理システム開発事業
3260001026511,株式会社ヘルヴェチア,岡山県,岡山市北区,https://helvetia.co.jp,,未上場,086-207-2577,7000856,岡山県岡山市北区十日市西町８番１１号,6,2013-11,組み込みシステム開発事業、通信ネットワーク開発事業、電子回路開発事業、ハードウェア製品開発事業、画像処理システム開発業
7260002011723,有限会社アミーシステム,岡山県,岡山市北区,http://www.ami-system.co.jp/category1,,未上場,0867-24-1321,7092122,岡山県岡山市北区御津吉尾７９４番地１,1,1992-06,ビジネス向けソフトウェア開発事業
3240001015334,西部データ・ネットシステム株式会社,広島県,広島市西区,http://www.seibu-dns.co.jp,,未上場,,7330823,広島県広島市西区庚午南２丁目３７番２８号,2,1993-05,太陽光発電システム施工事業、照明設置工事事業、ネットワークインフラ設置事業、LAN設置工事事業、アンテナ施工事業、電源増設設備事業、オール電化工事事業、光ファイバー施工事業
8240001038693,尾道エフエム放送株式会社,広島県,尾道市,http://www.fmo.co.jp,,未上場,0848-20-0794,7220036,広島県尾道市東御所町１０番１号,3,1999-04,地域ポータルサイト運営事業、放送メディア事業
6240001033564,株式会社石原電子計算センター,広島県,福山市,http://www.urban.ne.jp/home/ikaikei/index2.html,,未上場,0847-52-3148,7293101,広島県福山市新市町大字戸手３９番地,7,,DM郵送代行事業、給与処理アウトソーシング事業
2240001037742,株式会社コネクト,広島県,東広島市,http://connect-solution.net,,未上場,082-424-4830,7390146,広島県東広島市八本松飯田１丁目１１番５２号コーポ天林Ｃ１０２,1,2011,モバイルアプリケーション開発事業
8240002035995,リアライズ有限会社,広島県,呉市,http://www.realize-kure.co.jp,,未上場,0823-70-2818,7370154,広島県呉市仁方桟橋通１５１１番地６６,12,2004-04,工具販売卸業、工具卸売事業、安全保護用品販売事業、製図・設計・解析用ソフトウェア販売事業、切削工具卸売事業
5240001005259,株式会社スペースコントロール,広島県,広島市東区,http://www.spacecontrol.co.jp/homepage/index.html,,未上場,082-847-2680,7320042,広島県広島市東区矢賀２丁目２番１７号,1,1990-10,コンピュータ支援設計・製造ソフトウェア開発事業、製図・設計・解析用ソフトウェア販売事業
1240001030863,シーエーティーシステムズ株式会社,広島県,福山市,http://www.catsystems.co.jp/index.html,,未上場,084-927-4491,7200053,広島県福山市大黒町１番３５号,11,1992-01,制御システムエンジニアリング事業、金融機関用システム開発事業
9240001035095,株式会社アイスネット,広島県,福山市,http://www.aic-net.jp,,未上場,084-951-7105,7200091,広島県福山市神島町１０番２７－４号,16,2001-09,販売管理ソフトウェア開発事業、出勤管理ソフトウェア開発事業、パソコンアクセサリー卸売事業、製造工程管理システム開発事業
